nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,HK33-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REACCIÓN_ZONA|ALCISTA_AGOTADA,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,5,1,4,20.0,-1.16,DEBIL,MUY_BAJA,43.4,24.35,62.45,False,5,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,5,0,5,0.0,-1.16,DEBIL,MUY_BAJA,39.4,20.62,58.18,False,5,,,,,,0,,USDSGD-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_FUERTE,4,4,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,57.71,38.34,77.07,False,4,,,,,,0,,AIG-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,AIG-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,COFFEE-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,NZDCHF-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|MANAUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,MANAUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,HK33-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|REVERSIÓN|TENDENCIA|INDEFINIDA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,US2000-OTC,call,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|CONTINUACIÓN|ALCISTA_FUERTE,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_FUERTE+CALL+CONTINUACIÓN+TENDENCIA,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,USDSGD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,NZDJPY-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,NZDCHF-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,4,3,1,75.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,53.54,33.99,73.09,False,4,,,,,,0,,NZDJPY-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN_ESTRUCTURAL|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,NZDJPY-OTC,put,REVERSIÓN_ESTRUCTURAL,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDTHB-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|REVERSION_BAJISTA|SWEEP_CON_RECHAZO_AGOTAMIENTO|RANGO,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,AIG-OTC,put,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_FUERTE,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDMXN-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,EURCAD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDTHB-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,NZDCHF-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REACCIÓN_ZONA|INDEFINIDO|ZONA_GENERICA|RANGO,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,AIG-OTC,call,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,US2000-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,NZDJPY-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|CALL|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,USDSGD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REVERSIÓN|RANGO|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,EURCAD-OTC,put,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,HK33-OTC,put,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|LTCUSD-OTC|REVERSIÓN_ESTRUCTURAL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,NZDJPY-OTC,call,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,COFFEE-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|MANAUSD-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,4,2,2,50.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,49.38,29.78,68.97,False,4,,,,,,0,,MANAUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,NZDCHF-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN|RANGO|ALCISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,AIG-OTC,put,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,US2000-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|LTCUSD-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LTCUSD-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,AIG-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_AGOTADA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_AGOTADA,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_AGOTADA+CALL+REACCIÓN_ZONA+TENDENCIA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_AGOTADA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,US2000-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_FUERTE,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_FUERTE+CALL+REACCIÓN_ZONA+TENDENCIA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,4,1,3,25.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,45.21,25.7,64.72,False,4,,,,,,0,,NZDJPY-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|CALL|REVERSIÓN|RANGO|BAJISTA_DEBIL,4,0,4,0.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,41.04,21.76,60.32,False,4,,,,,,0,,COFFEE-OTC,call,REVERSIÓN,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,COFFEE-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|CALL|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDSGD-OTC,call,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|INDEFINIDA,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|BAJISTA_NORMAL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,HK33-OTC,put,REACCIÓN_ZONA,TENDENCIA,BAJISTA_NORMAL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|REVERSIÓN|TENDENCIA|BAJISTA_DEBIL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,HK33-OTC,put,REVERSIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|EURCAD-OTC|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_DEBIL,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,EURCAD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|CALL|REVERSIÓN|TENDENCIA|INDEFINIDA,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDMXN-OTC,call,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|PUT|REACCIÓN_ZONA|RANGO|INDEFINIDA,3,3,0,100.0,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,55.87,36.0,75.74,False,3,,,,,,0,,USDMXN-OTC,put,REACCIÓN_ZONA,RANGO,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,HK33-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|REACCIÓN_ZONA|RANGO|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,NZDJPY-OTC,put,REACCIÓN_ZONA,RANGO,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDMXN-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_FUERTE,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDMXN-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|CALL|REACCIÓN_ZONA|RANGO|ALCISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,NZDJPY-OTC,call,REACCIÓN_ZONA,RANGO,ALCISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,AIG-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_DEBIL,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|US2000-OTC|PUT|REVERSIÓN|TENDENCIA|INDEFINIDA,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,US2000-OTC,put,REVERSIÓN,TENDENCIA,INDEFINIDA,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|HK33-OTC|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,HK33-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|CALL|REVERSIÓN|RANGO|ALCISTA_DEBIL,3,2,1,66.67,0.0,MUESTRA_INSUFICIENTE,INSUFICIENTE,51.52,31.53,71.52,False,3,,,,,,0,,USDTHB-OTC,call,REVERSIÓN,RANGO,ALCISTA_DEBIL,,,,
